% time	cellId	IMSI	RNTI	rsrp	sinr
2.66421	1	3	1	6.42981e-11	2.52542
2.66421	1	4	3	6.49595e-11	2.5972
2.66421	1	5	4	6.55439e-11	2.66715
2.66521	1	1	2	6.2761e-11	2.37747
2.66521	1	2	6	6.35619e-11	2.45191
2.66521	1	3	1	6.4296e-11	2.5252
2.66521	1	4	3	6.49579e-11	2.59701
2.66521	1	5	4	6.55427e-11	2.66699
2.66621	1	1	2	6.27579e-11	2.37719
2.66621	1	2	6	6.35593e-11	2.45166
2.66621	1	3	1	6.42939e-11	2.52498
2.66621	1	4	3	6.49562e-11	2.59683
2.66621	1	5	4	6.55415e-11	2.66683
2.66721	1	1	2	6.27548e-11	2.37691
2.66721	1	2	6	6.35567e-11	2.45141
2.66721	1	3	1	6.42918e-11	2.52477
2.66721	1	4	3	6.49546e-11	2.59664
2.66721	1	5	4	6.55402e-11	2.66668
2.66821	1	1	2	6.27517e-11	2.37663
2.66821	1	2	6	6.35541e-11	2.45116
2.66821	1	3	1	6.42897e-11	2.52455
2.66821	1	4	3	6.4953e-11	2.59646
2.66821	1	5	4	6.5539e-11	2.66652
2.66921	1	1	2	6.27485e-11	2.37635
2.66921	1	2	6	6.35515e-11	2.45091
2.66921	1	3	1	6.42876e-11	2.52433
2.66921	1	4	3	6.49513e-11	2.59627
2.66921	1	5	4	6.55378e-11	2.66637
2.67021	1	1	2	6.27454e-11	2.37607
2.67021	1	2	6	6.35489e-11	2.45066
2.67021	1	3	1	6.42855e-11	2.52411
2.67021	1	4	3	6.49497e-11	2.59608
2.67021	1	5	4	6.55365e-11	2.66621
2.67121	1	1	2	6.27423e-11	2.37578
2.67121	1	2	6	6.35463e-11	2.45041
2.67121	1	3	1	6.42834e-11	2.52389
2.67121	1	4	3	6.4948e-11	2.5959
2.67121	1	5	4	6.55353e-11	2.66606
2.67221	1	1	2	6.27392e-11	2.3755
2.67221	1	2	6	6.35437e-11	2.45016
2.67221	1	3	1	6.42813e-11	2.52368
2.67221	1	4	3	6.49464e-11	2.59571
2.67221	1	5	4	6.55341e-11	2.6659
2.67321	1	1	2	6.2736e-11	2.37522
2.67321	1	2	6	6.35411e-11	2.44991
2.67321	1	3	1	6.42792e-11	2.52346
2.67321	1	4	3	6.49448e-11	2.59552
2.67321	1	5	4	6.55329e-11	2.66575
2.67421	1	1	2	6.27329e-11	2.37494
2.67421	1	2	6	6.35385e-11	2.44966
2.67421	1	3	1	6.4277e-11	2.52324
2.67421	1	4	3	6.49431e-11	2.59534
2.67421	1	5	4	6.55316e-11	2.66559
2.67521	1	1	2	6.27298e-11	2.37466
2.67521	1	2	6	6.35359e-11	2.44941
2.67521	1	3	1	6.42749e-11	2.52302
2.67521	1	4	3	6.49415e-11	2.59515
2.67521	1	5	4	6.55304e-11	2.66544
2.67621	1	1	2	6.27266e-11	2.37438
2.67621	1	2	6	6.35333e-11	2.44916
2.67621	1	3	1	6.42728e-11	2.5228
2.67621	1	4	3	6.49398e-11	2.59496
2.67621	1	5	4	6.55292e-11	2.66528
2.67721	1	1	2	6.27235e-11	2.3741
2.67721	1	2	6	6.35307e-11	2.44891
2.67721	1	3	1	6.42707e-11	2.52259
2.67721	1	4	3	6.49382e-11	2.59478
2.67721	1	5	4	6.55279e-11	2.66513
2.67821	1	1	2	6.27204e-11	2.37382
2.67821	1	2	6	6.35281e-11	2.44866
2.67821	1	3	1	6.42686e-11	2.52237
2.67821	1	4	3	6.49365e-11	2.59459
2.67821	1	5	4	6.55267e-11	2.66497
2.67921	1	1	2	6.27172e-11	2.37354
2.67921	1	2	6	6.35255e-11	2.44841
2.67921	1	3	1	6.42665e-11	2.52215
2.67921	1	4	3	6.49349e-11	2.5944
2.67921	1	5	4	6.55255e-11	2.66482
2.68021	1	1	2	6.27141e-11	2.37325
2.68021	1	2	6	6.35229e-11	2.44816
2.68021	1	3	1	6.42644e-11	2.52193
2.68021	1	4	3	6.49332e-11	2.59422
2.68021	1	5	4	6.55242e-11	2.66466
2.68121	1	1	2	6.2711e-11	2.37297
2.68121	1	2	6	6.35203e-11	2.44791
2.68121	1	3	1	6.42623e-11	2.52171
2.68121	1	4	3	6.49316e-11	2.59403
2.68121	1	5	4	6.5523e-11	2.66451
2.68221	1	1	2	6.27078e-11	2.37269
2.68221	1	2	6	6.35177e-11	2.44766
2.68221	1	3	1	6.42602e-11	2.5215
2.68221	1	4	3	6.49299e-11	2.59384
2.68221	1	5	4	6.55218e-11	2.66435
2.68321	1	1	2	6.27047e-11	2.37241
2.68321	1	2	6	6.35151e-11	2.44741
2.68321	1	3	1	6.42581e-11	2.52128
2.68321	1	4	3	6.49283e-11	2.59366
2.68321	1	5	4	6.55205e-11	2.66419
2.68421	1	1	2	6.27016e-11	2.37213
2.68421	1	2	6	6.35125e-11	2.44716
2.68421	1	3	1	6.4256e-11	2.52106
2.68421	1	4	3	6.49266e-11	2.59347
2.68421	1	5	4	6.55193e-11	2.66404
2.68521	1	1	2	6.26984e-11	2.37185
2.68521	1	2	6	6.35098e-11	2.44691
2.68521	1	3	1	6.42539e-11	2.52084
2.68521	1	4	3	6.4925e-11	2.59328
2.68521	1	5	4	6.55181e-11	2.66388
2.68621	1	1	2	6.26953e-11	2.37157
2.68621	1	2	6	6.35072e-11	2.44666
2.68621	1	3	1	6.42518e-11	2.52062
2.68621	1	4	3	6.49233e-11	2.5931
2.68621	1	5	4	6.55168e-11	2.66373
2.68721	1	1	2	6.26921e-11	2.37129
2.68721	1	2	6	6.35046e-11	2.44641
2.68721	1	3	1	6.42496e-11	2.5204
2.68721	1	4	3	6.49217e-11	2.59291
2.68721	1	5	4	6.55156e-11	2.66357
2.68821	1	1	2	6.2689e-11	2.371
2.68821	1	2	6	6.3502e-11	2.44616
2.68821	1	3	1	6.42475e-11	2.52019
2.68821	1	4	3	6.492e-11	2.59272
2.68821	1	5	4	6.55144e-11	2.66342
2.68921	1	1	2	6.26858e-11	2.37072
2.68921	1	2	6	6.34994e-11	2.44591
2.68921	1	3	1	6.42454e-11	2.51997
2.68921	1	4	3	6.49184e-11	2.59254
2.68921	1	5	4	6.55131e-11	2.66326
2.69021	1	1	2	6.26827e-11	2.37044
2.69021	1	2	6	6.34968e-11	2.44566
2.69021	1	3	1	6.42433e-11	2.51975
2.69021	1	4	3	6.49167e-11	2.59235
2.69021	1	5	4	6.55119e-11	2.66311
2.69121	1	1	2	6.26796e-11	2.37016
2.69121	1	2	6	6.34942e-11	2.44541
2.69121	1	3	1	6.42412e-11	2.51953
2.69121	1	4	3	6.49151e-11	2.59216
2.69121	1	5	4	6.55107e-11	2.66295
2.69221	1	1	2	6.26764e-11	2.36988
2.69221	1	2	6	6.34916e-11	2.44516
2.69221	1	3	1	6.42391e-11	2.51931
2.69221	1	4	3	6.49134e-11	2.59198
2.69221	1	5	4	6.55094e-11	2.6628
2.69321	1	1	2	6.26733e-11	2.3696
2.69321	1	2	6	6.34889e-11	2.44491
2.69321	1	3	1	6.4237e-11	2.51909
2.69321	1	4	3	6.49118e-11	2.59179
2.69321	1	5	4	6.55082e-11	2.66264
2.69421	1	1	2	6.26701e-11	2.36932
2.69421	1	2	6	6.34863e-11	2.44466
2.69421	1	3	1	6.42348e-11	2.51888
2.69421	1	4	3	6.49101e-11	2.5916
2.69421	1	5	4	6.55069e-11	2.66248
2.69521	1	1	2	6.2667e-11	2.36904
2.69521	1	2	6	6.34837e-11	2.44441
2.69521	1	3	1	6.42327e-11	2.51866
2.69521	1	4	3	6.49085e-11	2.59142
2.69521	1	5	4	6.55057e-11	2.66233
2.69621	1	1	2	6.26638e-11	2.36875
2.69621	1	2	6	6.34811e-11	2.44416
2.69621	1	3	1	6.42306e-11	2.51844
2.69621	1	4	3	6.49068e-11	2.59123
2.69621	1	5	4	6.55045e-11	2.66217
2.69721	1	1	2	6.26607e-11	2.36847
2.69721	1	2	6	6.34785e-11	2.44391
2.69721	1	3	1	6.42285e-11	2.51822
2.69721	1	4	3	6.49052e-11	2.59104
2.69721	1	5	4	6.55032e-11	2.66202
2.69821	1	1	2	6.26575e-11	2.36819
2.69821	1	2	6	6.34758e-11	2.44366
2.69821	1	3	1	6.42264e-11	2.518
2.69821	1	4	3	6.49035e-11	2.59086
2.69821	1	5	4	6.5502e-11	2.66186
2.69921	1	1	2	6.26544e-11	2.36791
2.69921	1	2	6	6.34732e-11	2.44341
2.69921	1	3	1	6.42243e-11	2.51778
2.69921	1	4	3	6.49018e-11	2.59067
2.69921	1	5	4	6.55008e-11	2.66171
2.70021	1	1	2	6.26512e-11	2.36763
2.70021	1	2	6	6.34706e-11	2.44316
2.70021	1	3	1	6.42221e-11	2.51757
2.70021	1	4	3	6.49002e-11	2.59048
2.70021	1	5	4	6.54995e-11	2.66155
2.70121	1	1	2	6.26481e-11	2.36735
2.70121	1	2	6	6.3468e-11	2.44291
2.70121	1	3	1	6.422e-11	2.51735
2.70121	1	4	3	6.48985e-11	2.5903
2.70121	1	5	4	6.54983e-11	2.6614
2.70221	1	1	2	6.26449e-11	2.36707
2.70221	1	2	6	6.34654e-11	2.44266
2.70221	1	3	1	6.42179e-11	2.51713
2.70221	1	4	3	6.48969e-11	2.59011
2.70221	1	5	4	6.5497e-11	2.66124
2.70321	1	1	2	6.26417e-11	2.36678
2.70321	1	2	6	6.34627e-11	2.44241
2.70321	1	3	1	6.42158e-11	2.51691
2.70321	1	4	3	6.48952e-11	2.58992
2.70321	1	5	4	6.54958e-11	2.66108
2.70421	1	1	2	6.26386e-11	2.3665
2.70421	1	2	6	6.34601e-11	2.44216
2.70421	1	3	1	6.42136e-11	2.51669
2.70421	1	4	3	6.48935e-11	2.58974
2.70421	1	5	4	6.54945e-11	2.66093
2.70521	1	1	2	6.26354e-11	2.36622
2.70521	1	2	6	6.34575e-11	2.44191
2.70521	1	3	1	6.42115e-11	2.51647
2.70521	1	4	3	6.48919e-11	2.58955
2.70521	1	5	4	6.54933e-11	2.66077
2.70621	1	1	2	6.26323e-11	2.36594
2.70621	1	2	6	6.34549e-11	2.44166
2.70621	1	3	1	6.42094e-11	2.51625
2.70621	1	4	3	6.48902e-11	2.58936
2.70621	1	5	4	6.54921e-11	2.66062
2.70721	1	1	2	6.26291e-11	2.36566
2.70721	1	2	6	6.34522e-11	2.44141
2.70721	1	3	1	6.42073e-11	2.51604
2.70721	1	4	3	6.48886e-11	2.58918
2.70721	1	5	4	6.54908e-11	2.66046
2.70821	1	1	2	6.2626e-11	2.36538
2.70821	1	2	6	6.34496e-11	2.44116
2.70821	1	3	1	6.42051e-11	2.51582
2.70821	1	4	3	6.48869e-11	2.58899
2.70821	1	5	4	6.54896e-11	2.66031
2.70921	1	1	2	6.26228e-11	2.3651
2.70921	1	2	6	6.3447e-11	2.44091
2.70921	1	3	1	6.4203e-11	2.5156
2.70921	1	4	3	6.48852e-11	2.5888
2.70921	1	5	4	6.54883e-11	2.66015
2.71021	1	1	2	6.26196e-11	2.36481
2.71021	1	2	6	6.34444e-11	2.44066
2.71021	1	3	1	6.42009e-11	2.51538
2.71021	1	4	3	6.48836e-11	2.58862
2.71021	1	5	4	6.54871e-11	2.65999
2.71121	1	1	2	6.26165e-11	2.36453
2.71121	1	2	6	6.34417e-11	2.44041
2.71121	1	3	1	6.41988e-11	2.51516
2.71121	1	4	3	6.48819e-11	2.58843
2.71121	1	5	4	6.54858e-11	2.65984
2.71221	1	1	2	6.26133e-11	2.36425
2.71221	1	2	6	6.34391e-11	2.44016
2.71221	1	3	1	6.41966e-11	2.51494
2.71221	1	4	3	6.48802e-11	2.58824
2.71221	1	5	4	6.54846e-11	2.65968
2.71321	1	1	2	6.26101e-11	2.36397
2.71321	1	2	6	6.34365e-11	2.43991
2.71321	1	3	1	6.41945e-11	2.51472
2.71321	1	4	3	6.48786e-11	2.58805
2.71321	1	5	4	6.54833e-11	2.65953
2.71421	1	1	2	6.2607e-11	2.36369
2.71421	1	2	6	6.34338e-11	2.43966
2.71421	1	3	1	6.41924e-11	2.51451
2.71421	1	4	3	6.48769e-11	2.58787
2.71421	1	5	4	6.54821e-11	2.65937
2.71521	1	1	2	6.26038e-11	2.36341
2.71521	1	2	6	6.34312e-11	2.43941
2.71521	1	3	1	6.41903e-11	2.51429
2.71521	1	4	3	6.48753e-11	2.58768
2.71521	1	5	4	6.54809e-11	2.65922
2.71621	1	1	2	6.26006e-11	2.36312
2.71621	1	2	6	6.34286e-11	2.43916
2.71621	1	3	1	6.41881e-11	2.51407
2.71621	1	4	3	6.48736e-11	2.58749
2.71621	1	5	4	6.54796e-11	2.65906
2.71721	1	1	2	6.25975e-11	2.36284
2.71721	1	2	6	6.34259e-11	2.43891
2.71721	1	3	1	6.4186e-11	2.51385
2.71721	1	4	3	6.48719e-11	2.58731
2.71721	1	5	4	6.54784e-11	2.6589
2.71821	1	1	2	6.25943e-11	2.36256
2.71821	1	2	6	6.34233e-11	2.43866
2.71821	1	3	1	6.41839e-11	2.51363
2.71821	1	4	3	6.48703e-11	2.58712
2.71821	1	5	4	6.54771e-11	2.65875
2.71921	1	1	2	6.25911e-11	2.36228
2.71921	1	2	6	6.34207e-11	2.43841
2.71921	1	3	1	6.41817e-11	2.51341
2.71921	1	4	3	6.48686e-11	2.58693
2.71921	1	5	4	6.54759e-11	2.65859
2.72021	1	1	2	6.2588e-11	2.362
2.72021	1	2	6	6.3418e-11	2.43816
2.72021	1	3	1	6.41796e-11	2.51319
2.72021	1	4	3	6.48669e-11	2.58675
2.72021	1	5	4	6.54746e-11	2.65844
2.72121	1	1	2	6.25848e-11	2.36172
2.72121	1	2	6	6.34154e-11	2.43791
2.72121	1	3	1	6.41775e-11	2.51298
2.72121	1	4	3	6.48652e-11	2.58656
2.72121	1	5	4	6.54734e-11	2.65828
2.72221	1	1	2	6.25816e-11	2.36143
2.72221	1	2	6	6.34128e-11	2.43766
2.72221	1	3	1	6.41753e-11	2.51276
2.72221	1	4	3	6.48636e-11	2.58637
2.72221	1	5	4	6.54721e-11	2.65812
2.72321	1	1	2	6.25785e-11	2.36115
2.72321	1	2	6	6.34101e-11	2.4374
2.72321	1	3	1	6.41732e-11	2.51254
2.72321	1	4	3	6.48619e-11	2.58618
2.72321	1	5	4	6.54709e-11	2.65797
2.72421	1	1	2	6.25753e-11	2.36087
2.72421	1	2	6	6.34075e-11	2.43715
2.72421	1	3	1	6.41711e-11	2.51232
2.72421	1	4	3	6.48602e-11	2.586
2.72421	1	5	4	6.54696e-11	2.65781
2.72521	1	1	2	6.25721e-11	2.36059
2.72521	1	2	6	6.34048e-11	2.4369
2.72521	1	3	1	6.41689e-11	2.5121
2.72521	1	4	3	6.48586e-11	2.58581
2.72521	1	5	4	6.54684e-11	2.65766
2.72621	1	1	2	6.25689e-11	2.36031
2.72621	1	2	6	6.34022e-11	2.43665
2.72621	1	3	1	6.41668e-11	2.51188
2.72621	1	4	3	6.48569e-11	2.58562
2.72621	1	5	4	6.54671e-11	2.6575
2.72721	1	1	2	6.25658e-11	2.36003
2.72721	1	2	6	6.33996e-11	2.4364
2.72721	1	3	1	6.41646e-11	2.51166
2.72721	1	4	3	6.48552e-11	2.58544
2.72721	1	5	4	6.54659e-11	2.65735
2.72821	1	1	2	6.25626e-11	2.35974
2.72821	1	2	6	6.33969e-11	2.43615
2.72821	1	3	1	6.41625e-11	2.51144
2.72821	1	4	3	6.48535e-11	2.58525
2.72821	1	5	4	6.54646e-11	2.65719
2.72921	1	1	2	6.25594e-11	2.35946
2.72921	1	2	6	6.33943e-11	2.4359
2.72921	1	3	1	6.41604e-11	2.51123
2.72921	1	4	3	6.48519e-11	2.58506
2.72921	1	5	4	6.54634e-11	2.65703
2.73021	1	1	2	6.25562e-11	2.35918
2.73021	1	2	6	6.33916e-11	2.43565
2.73021	1	3	1	6.41582e-11	2.51101
2.73021	1	4	3	6.48502e-11	2.58487
2.73021	1	5	4	6.54621e-11	2.65688
2.73121	1	1	2	6.2553e-11	2.3589
2.73121	1	2	6	6.3389e-11	2.4354
2.73121	1	3	1	6.41561e-11	2.51079
2.73121	1	4	3	6.48485e-11	2.58469
2.73121	1	5	4	6.54609e-11	2.65672
2.73221	1	1	2	6.25499e-11	2.35862
2.73221	1	2	6	6.33863e-11	2.43515
2.73221	1	3	1	6.41539e-11	2.51057
2.73221	1	4	3	6.48469e-11	2.5845
2.73221	1	5	4	6.54596e-11	2.65657
2.73321	1	1	2	6.25467e-11	2.35834
2.73321	1	2	6	6.33837e-11	2.4349
2.73321	1	3	1	6.41518e-11	2.51035
2.73321	1	4	3	6.48452e-11	2.58431
2.73321	1	5	4	6.54583e-11	2.65641
2.73421	1	1	2	6.25435e-11	2.35805
2.73421	1	2	6	6.3381e-11	2.43465
2.73421	1	3	1	6.41497e-11	2.51013
2.73421	1	4	3	6.48435e-11	2.58413
2.73421	1	5	4	6.54571e-11	2.65625
2.73521	1	1	2	6.25403e-11	2.35777
2.73521	1	2	6	6.33784e-11	2.4344
2.73521	1	3	1	6.41475e-11	2.50991
2.73521	1	4	3	6.48418e-11	2.58394
2.73521	1	5	4	6.54558e-11	2.6561
2.73621	1	1	2	6.25371e-11	2.35749
2.73621	1	2	6	6.33757e-11	2.43415
2.73621	1	3	1	6.41454e-11	2.50969
2.73621	1	4	3	6.48401e-11	2.58375
2.73621	1	5	4	6.54546e-11	2.65594
2.73721	1	1	2	6.2534e-11	2.35721
2.73721	1	2	6	6.33731e-11	2.4339
2.73721	1	3	1	6.41432e-11	2.50947
2.73721	1	4	3	6.48385e-11	2.58356
2.73721	1	5	4	6.54533e-11	2.65579
2.73821	1	1	2	6.25308e-11	2.35693
2.73821	1	2	6	6.33704e-11	2.43365
2.73821	1	3	1	6.41411e-11	2.50926
2.73821	1	4	3	6.48368e-11	2.58338
2.73821	1	5	4	6.54521e-11	2.65563
2.73921	1	1	2	6.25276e-11	2.35665
2.73921	1	2	6	6.33678e-11	2.4334
2.73921	1	3	1	6.41389e-11	2.50904
2.73921	1	4	3	6.48351e-11	2.58319
2.73921	1	5	4	6.54508e-11	2.65547
2.74021	1	1	2	6.25244e-11	2.35636
2.74021	1	2	6	6.33651e-11	2.43315
2.74021	1	3	1	6.41368e-11	2.50882
2.74021	1	4	3	6.48334e-11	2.583
2.74021	1	5	4	6.54496e-11	2.65532
2.74121	1	1	2	6.25212e-11	2.35608
2.74121	1	2	6	6.33625e-11	2.4329
2.74121	1	3	1	6.41346e-11	2.5086
2.74121	1	4	3	6.48318e-11	2.58281
2.74121	1	5	4	6.54483e-11	2.65516
2.74221	1	1	2	6.2518e-11	2.3558
2.74221	1	2	6	6.33598e-11	2.43265
2.74221	1	3	1	6.41325e-11	2.50838
2.74221	1	4	3	6.48301e-11	2.58263
2.74221	1	5	4	6.5447e-11	2.65501
2.74321	1	1	2	6.25148e-11	2.35552
2.74321	1	2	6	6.33572e-11	2.43239
2.74321	1	3	1	6.41304e-11	2.50816
2.74321	1	4	3	6.48284e-11	2.58244
2.74321	1	5	4	6.54458e-11	2.65485
2.74421	1	1	2	6.25116e-11	2.35524
2.74421	1	2	6	6.33545e-11	2.43214
2.74421	1	3	1	6.41282e-11	2.50794
2.74421	1	4	3	6.48267e-11	2.58225
2.74421	1	5	4	6.54445e-11	2.65469
2.74521	1	1	2	6.25085e-11	2.35495
2.74521	1	2	6	6.33519e-11	2.43189
2.74521	1	3	1	6.41261e-11	2.50772
2.74521	1	4	3	6.4825e-11	2.58207
2.74521	1	5	4	6.54433e-11	2.65454
2.74621	1	1	2	6.25053e-11	2.35467
2.74621	1	2	6	6.33492e-11	2.43164
2.74621	1	3	1	6.41239e-11	2.5075
2.74621	1	4	3	6.48234e-11	2.58188
2.74621	1	5	4	6.5442e-11	2.65438
2.74721	1	1	2	6.25021e-11	2.35439
2.74721	1	2	6	6.33466e-11	2.43139
2.74721	1	3	1	6.41218e-11	2.50728
2.74721	1	4	3	6.48217e-11	2.58169
2.74721	1	5	4	6.54407e-11	2.65423
2.74821	1	1	2	6.24989e-11	2.35411
2.74821	1	2	6	6.33439e-11	2.43114
2.74821	1	3	1	6.41196e-11	2.50707
2.74821	1	4	3	6.482e-11	2.5815
2.74821	1	5	4	6.54395e-11	2.65407
2.74921	1	1	2	6.24957e-11	2.35383
2.74921	1	2	6	6.33413e-11	2.43089
2.74921	1	3	1	6.41175e-11	2.50685
2.74921	1	4	3	6.48183e-11	2.58132
2.74921	1	5	4	6.54382e-11	2.65391
2.75021	1	1	2	6.24925e-11	2.35355
2.75021	1	2	6	6.33386e-11	2.43064
2.75021	1	3	1	6.41153e-11	2.50663
2.75021	1	4	3	6.48166e-11	2.58113
2.75021	1	5	4	6.5437e-11	2.65376
2.75121	1	1	2	6.24893e-11	2.35326
2.75121	1	2	6	6.33359e-11	2.43039
2.75121	1	3	1	6.41131e-11	2.50641
2.75121	1	4	3	6.48149e-11	2.58094
2.75121	1	5	4	6.54357e-11	2.6536
2.75221	1	1	2	6.24861e-11	2.35298
2.75221	1	2	6	6.33333e-11	2.43014
2.75221	1	3	1	6.4111e-11	2.50619
2.75221	1	4	3	6.48133e-11	2.58075
2.75221	1	5	4	6.54344e-11	2.65344
2.75321	1	1	2	6.24829e-11	2.3527
2.75321	1	2	6	6.33306e-11	2.42989
2.75321	1	3	1	6.41088e-11	2.50597
2.75321	1	4	3	6.48116e-11	2.58057
2.75321	1	5	4	6.54332e-11	2.65329
2.75421	1	1	2	6.24797e-11	2.35242
2.75421	1	2	6	6.3328e-11	2.42964
2.75421	1	3	1	6.41067e-11	2.50575
2.75421	1	4	3	6.48099e-11	2.58038
2.75421	1	5	4	6.54319e-11	2.65313
2.75521	1	1	2	6.24765e-11	2.35214
2.75521	1	2	6	6.33253e-11	2.42939
2.75521	1	3	1	6.41045e-11	2.50553
2.75521	1	4	3	6.48082e-11	2.58019
2.75521	1	5	4	6.54306e-11	2.65298
2.75621	1	1	2	6.24733e-11	2.35185
2.75621	1	2	6	6.33226e-11	2.42914
2.75621	1	3	1	6.41024e-11	2.50531
2.75621	1	4	3	6.48065e-11	2.58
2.75621	1	5	4	6.54294e-11	2.65282
2.75721	1	1	2	6.24701e-11	2.35157
2.75721	1	2	6	6.332e-11	2.42888
2.75721	1	3	1	6.41002e-11	2.50509
2.75721	1	4	3	6.48048e-11	2.57982
2.75721	1	5	4	6.54281e-11	2.65266
2.75821	1	1	2	6.24669e-11	2.35129
2.75821	1	2	6	6.33173e-11	2.42863
2.75821	1	3	1	6.40981e-11	2.50487
2.75821	1	4	3	6.48031e-11	2.57963
2.75821	1	5	4	6.54269e-11	2.65251
2.75921	1	1	2	6.24637e-11	2.35101
2.75921	1	2	6	6.33146e-11	2.42838
2.75921	1	3	1	6.40959e-11	2.50466
2.75921	1	4	3	6.48014e-11	2.57944
2.75921	1	5	4	6.54256e-11	2.65235
2.76021	1	1	2	6.24605e-11	2.35073
2.76021	1	2	6	6.3312e-11	2.42813
2.76021	1	3	1	6.40937e-11	2.50444
2.76021	1	4	3	6.47997e-11	2.57925
2.76021	1	5	4	6.54243e-11	2.6522
2.76121	1	1	2	6.24573e-11	2.35044
2.76121	1	2	6	6.33093e-11	2.42788
2.76121	1	3	1	6.40916e-11	2.50422
2.76121	1	4	3	6.47981e-11	2.57907
2.76121	1	5	4	6.54231e-11	2.65204
2.76221	1	1	2	6.24541e-11	2.35016
2.76221	1	2	6	6.33066e-11	2.42763
2.76221	1	3	1	6.40894e-11	2.504
2.76221	1	4	3	6.47964e-11	2.57888
2.76221	1	5	4	6.54218e-11	2.65188
2.76321	1	1	2	6.24509e-11	2.34988
2.76321	1	2	6	6.3304e-11	2.42738
2.76321	1	3	1	6.40873e-11	2.50378
2.76321	1	4	3	6.47947e-11	2.57869
2.76321	1	5	4	6.54205e-11	2.65173
2.76421	1	1	2	6.24477e-11	2.3496
2.76421	1	2	6	6.33013e-11	2.42713
2.76421	1	3	1	6.40851e-11	2.50356
2.76421	1	4	3	6.4793e-11	2.5785
2.76421	1	5	4	6.54193e-11	2.65157
2.76521	1	1	2	6.24445e-11	2.34932
2.76521	1	2	6	6.32986e-11	2.42688
2.76521	1	3	1	6.40829e-11	2.50334
2.76521	1	4	3	6.47913e-11	2.57832
2.76521	1	5	4	6.5418e-11	2.65141
2.76621	1	1	2	6.24413e-11	2.34903
2.76621	1	2	6	6.3296e-11	2.42663
2.76621	1	3	1	6.40808e-11	2.50312
2.76621	1	4	3	6.47896e-11	2.57813
2.76621	1	5	4	6.54167e-11	2.65126
2.76721	1	1	2	6.2438e-11	2.34875
2.76721	1	2	6	6.32933e-11	2.42638
2.76721	1	3	1	6.40786e-11	2.5029
2.76721	1	4	3	6.47879e-11	2.57794
